Date,SampleHash,SampleDir,Domain
2025-01-14,10b78073ee68dd19,2025-01-14-02-phishstats,https://href.li/?https\://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2F%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0
2025-01-14,8a16887eeb9e9529,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,5afff4969f996404,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,ec8686864a8cd623,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,07b8d6d83bbaf067,2025-01-14-02-phishstats,https://www.mediapart.fr/
2025-01-14,bc294bc5e3c2c674,2025-01-14-02-phishstats,https://disq.us/?url=https%3A%2F%2Fwatchpix.smartarz.com&key=0MRpnRXWOs1T_5zf9S3EuA
2025-01-14,73432c778dcf0794,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,f91fdb1645015aaf,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,20713447e445f46a,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,43d131229c7dac03,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,d98bd78bc58bcf09,2025-01-14-02-phishstats,https://www.mediapart.fr/
2025-01-14,18118e9c85ea72bf,2025-01-14-02-phishstats,https://www.facebook.com/
2025-01-14,9257d2c897fb791e,2025-01-14-02-phishstats,https://www.shorturl.at/
2025-01-14,c50f5c34a60a1022,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,328df98d4924c2c5,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,78b1bf6b204f470b,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,92c398fcfade7e85,2025-01-14-02-phishstats,https://www.shorturl.at/
2025-01-14,ec10cb9d1132a175,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,ab6766af530d71c2,2025-01-14-02-phishstats,https://www.shorturl.at/
2025-01-14,c0c5f20ab06c5049,2025-01-14-02-phishstats,https://www.mediapart.fr/
2025-01-14,9cea5498a33bc0e4,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,5dbd605a08561185,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,26e8c3cb3c61a4a1,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,981dd7400d9db9e2,2025-01-14-02-phishstats,https://www.google.com/
2025-01-14,bc8289eaa66664d1,2025-01-14-02-phishtank,https://www.google.com/
2025-01-15,495d819613004e60,2025-01-15-17-phishtank,https://www.mbhbank.hu/
2025-01-15,8998175fc1149593,2025-01-15-17-phishtank,https://www.mbhbank.hu/
2025-01-15,bc30251d352eed6a,2025-01-15-17-phishtank,https://www.mbhbank.hu/
2025-01-15,9190877589730cb0,2025-01-15-17-phishtank,https://www.mbhbank.hu/
2025-01-16,bc30251d352eed6a,2025-01-16-00-phishstats,https://www.mbhbank.hu/
2025-01-16,33111cb237bee9a3,2025-01-16-11-phishtank,https://www.google.com/
2025-01-16,227451df23946335,2025-01-16-11-phishtank,https://www.google.com/
2025-01-16,a5ae7952c6a3a38f,2025-01-16-11-phishtank,https://www.google.com/
2025-01-16,e9ee5caf25e1c756,2025-01-16-11-phishtank,https://www.google.com/
2025-01-16,ac5c6683a50b4425,2025-01-16-11-phishtank,https://www.google.com/
2025-01-16,8cb6b4c14314fc3f,2025-01-16-11-phishstats,https://href.li/?https\://wikipedia.de
2025-01-16,c64b3ade735fa7ed,2025-01-16-11-phishstats,https://href.li/?https\://wikipedia.de
2025-01-16,5bc69c9c321a2f39,2025-01-16-11-phishstats,https://www.mbhbank.hu/
2025-01-16,16aee0440dacfcc6,2025-01-16-11-phishstats,https://shopee.com.br/
2025-01-16,4b80b5ac9d446b24,2025-01-16-11-phishstats,https://shopee.com.br/
2025-01-16,4b927d55b6bff9c1,2025-01-16-18-phishtank,https://www.facebook.com/
2025-01-16,3647baf552c1e04a,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,a9f7fc4b10d511f9,2025-01-16-18-phishtank,https://www.mediapart.fr/
2025-01-16,d4f2a6c92b5c9ca5,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,0c9c6228a929c2ed,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,6c2ad4f45fb2a8d6,2025-01-16-18-phishtank,https://www.facebook.com/
2025-01-16,e199501497c3b9df,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,70d7adf2bcd2b734,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,c01b6f7903056573,2025-01-16-18-phishtank,https://www.mediapart.fr/
2025-01-16,32434fff11e2856b,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,c879ad21bd6373e0,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,9131054c1b8b4153,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,676579630049c19c,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,bd6ec5139caedbae,2025-01-16-18-phishtank,https://www.mediapart.fr/
2025-01-16,154953eaa2909f9a,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,fc9afb5c4bd84e9a,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,691c00e45647bd8a,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,aeb5ec6e5d73131d,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,26f3412df5c00efc,2025-01-16-18-phishtank,https://www.forbes.com/
2025-01-16,93a02634c5365d45,2025-01-16-18-phishtank,https://www.amazon.com/
2025-01-16,3e5b393b5a822f20,2025-01-16-18-phishtank,https://www.google.com/
2025-01-16,6b970aed6c8133ee,2025-01-16-00-phishtank,https://www.google.com/
2025-01-16,c64b3ade735fa7ed,2025-01-16-00-openphish,https://href.li/?https\://wikipedia.de
2025-01-16,6b970aed6c8133ee,2025-01-16-00-openphish,https://www.google.com/
2025-01-17,a247138a07fb001b,2025-01-17-19-phishtank,https://www.google.com/
2025-01-17,23f2ede50257a232,2025-01-17-19-phishtank,https://www.google.com/
2025-01-17,a76bf9d4cccf6710,2025-01-17-15-phishtank,https://www.google.com/
2025-01-17,5968b7e220d9afc1,2025-01-17-15-phishtank,https://www.google.com/
2025-01-17,dca2d8d0e87acc37,2025-01-17-15-phishtank,https://www.google.com/
2025-01-17,2ea8246086c9833c,2025-01-17-15-openphish,https://belmash.ru/
2025-01-17,355aff5caea5d4e3,2025-01-17-15-openphish,https://www.flugger.pl/
2025-01-17,4b927d55b6bff9c1,2025-01-17-15-phishstats,https://www.facebook.com/
2025-01-17,33111cb237bee9a3,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,a76bf9d4cccf6710,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,e9ee5caf25e1c756,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,a9f7fc4b10d511f9,2025-01-17-15-phishstats,https://www.mediapart.fr/
2025-01-17,2ea8246086c9833c,2025-01-17-15-phishstats,https://belmash.ru/
2025-01-17,0c9c6228a929c2ed,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,6c2ad4f45fb2a8d6,2025-01-17-15-phishstats,https://www.facebook.com/
2025-01-17,69a6f3be0aefd617,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,c01b6f7903056573,2025-01-17-15-phishstats,https://www.mediapart.fr/
2025-01-17,9131054c1b8b4153,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,c4a7845fc6cd9887,2025-01-17-15-phishstats,https://www.mediapart.fr/
2025-01-17,676579630049c19c,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,bd6ec5139caedbae,2025-01-17-15-phishstats,https://www.mediapart.fr/
2025-01-17,fc9afb5c4bd84e9a,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,5968b7e220d9afc1,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,691c00e45647bd8a,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,9cea5498a33bc0e4,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,93a02634c5365d45,2025-01-17-15-phishstats,https://www.amazon.com/
2025-01-17,dca2d8d0e87acc37,2025-01-17-15-phishstats,https://www.google.com/
2025-01-17,3e5b393b5a822f20,2025-01-17-15-phishstats,https://www.google.com/
2025-01-18,e8888c96a1a2968d,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,5b6e6b370184cbff,2025-01-18-16-phishtank,https://href.li/?https\://en.wikipedia.org/wiki/Category\:Office_365
2025-01-18,d505084f1f41087f,2025-01-18-16-phishtank,https://www.facebook.com/
2025-01-18,2c7a8dbb123c728a,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,7e22e442b0044a48,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,33cc3bd994fc03f1,2025-01-18-16-phishtank,https://www.amazon.com/
2025-01-18,66c3eb8fe195b369,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,6587d9afd7ca3774,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,2e476cecc136a989,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,8d60033aa07f7991,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,bfa7f778aeaf30b7,2025-01-18-16-phishtank,https://href.li/?https\://en.wikipedia.org/wiki/List_of_Microsoft_365_Applications
2025-01-18,584e8424991a5893,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,6721985f1ac2136b,2025-01-18-16-phishtank,https://www.google.com/
2025-01-18,03e98dbff96d2607,2025-01-18-16-phishtank,https://www.amazon.com/
2025-01-18,196d5fc5c6397fe9,2025-01-18-16-phishtank,https://href.li/?https\://en.wikipedia.org/wiki/Client_access_license
2025-01-18,e8888c96a1a2968d,2025-01-18-16-phishstats,https://www.google.com/
2025-01-18,5b6e6b370184cbff,2025-01-18-16-phishstats,https://href.li/?https\://en.wikipedia.org/wiki/Category\:Office_365
2025-01-18,d505084f1f41087f,2025-01-18-16-phishstats,https://www.facebook.com/
2025-01-18,355aff5caea5d4e3,2025-01-18-16-phishstats,https://www.flugger.pl/
2025-01-18,2c7a8dbb123c728a,2025-01-18-16-phishstats,https://www.google.com/
2025-01-18,fc479386b9d0432a,2025-01-18-16-phishstats,https://www.google.com/?_r=1
2025-01-18,9f2bf282f783f9b5,2025-01-18-16-phishstats,https://belmash.ru/
2025-01-18,33cc3bd994fc03f1,2025-01-18-16-phishstats,https://www.amazon.com/
2025-01-18,66c3eb8fe195b369,2025-01-18-16-phishstats,https://www.google.com/
2025-01-18,bfa7f778aeaf30b7,2025-01-18-16-phishstats,https://href.li/?https\://en.wikipedia.org/wiki/Windows_Server_2019
2025-01-18,8bea730b9e9f2467,2025-01-18-16-phishstats,https://www.flugger.pl/
2025-01-18,6721985f1ac2136b,2025-01-18-16-phishstats,https://www.google.com/
2025-01-18,03e98dbff96d2607,2025-01-18-16-phishstats,https://www.amazon.com/
2025-01-18,196d5fc5c6397fe9,2025-01-18-16-phishstats,https://href.li/?https\://en.wikipedia.org/wiki/Client_access_license
2025-01-18,fc479386b9d0432a,2025-01-18-16-openphish,https://www.google.com/?_r=1
2025-01-19,a1e4c19222502aa8,2025-01-19-01-phishtank,https://www.google.com/
2025-01-19,3cdcd6693ad229cf,2025-01-19-11-phishstats,https://instaproapk.su/
2025-01-19,1315fbc311a6dee9,2025-01-19-11-phishstats,https://instaproapk.su/
2025-01-19,e9d4d45e5c55ea01,2025-01-19-11-phishstats,https://www.mediapart.fr/
2025-01-19,ada6c06c1e6eff8c,2025-01-19-01-openphish,https://www.mediapart.fr/
2025-01-19,1315fbc311a6dee9,2025-01-19-01-openphish,https://instaproapk.su/
2025-01-19,e9d4d45e5c55ea01,2025-01-19-01-openphish,https://www.mediapart.fr/
2025-01-19,a1e4c19222502aa8,2025-01-19-01-openphish,https://www.google.com/
2025-01-19,7e22e442b0044a48,2025-01-19-01-phishstats,https://www.google.com/
2025-01-19,ada6c06c1e6eff8c,2025-01-19-01-phishstats,https://www.mediapart.fr/
2025-01-19,6587d9afd7ca3774,2025-01-19-01-phishstats,https://www.google.com/
2025-01-19,2e476cecc136a989,2025-01-19-01-phishstats,https://www.google.com/
2025-01-19,8d60033aa07f7991,2025-01-19-01-phishstats,https://www.google.com/
2025-01-19,584e8424991a5893,2025-01-19-01-phishstats,https://www.google.com/
2025-01-19,a1e4c19222502aa8,2025-01-19-01-phishstats,https://www.google.com/
2025-01-19,5b93df22f9cf8a52,2025-01-19-11-phishtank,https://www.google.com/
2025-01-20,006566068393967b,2025-01-20-06-phishstats,https://href.li/?https\://www.bbc.com
2025-01-20,006566068393967b,2025-01-20-01-openphish,https://href.li/?https\://www.bbc.com
2025-01-20,9d321aaa333775a1,2025-01-20-01-phishtank,https://case-battle.app/
2025-01-20,d9b62f7acefef71e,2025-01-20-01-phishtank,https://href.li/?https\://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2F%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0
2025-01-20,4400cfab30f87fa1,2025-01-20-01-phishtank,https://case-battle.app/
2025-01-20,82fba3fd1e4ffa8c,2025-01-20-14-phishtank,https://www.realtor.com/
2025-01-20,4400cfab30f87fa1,2025-01-20-01-phishstats,https://case-battle.app/
2025-01-20,5b93df22f9cf8a52,2025-01-20-01-phishstats,https://www.google.com/
2025-01-20,512130111c336ec6,2025-01-20-06-phishtank,https://chatgpt.com/
2025-01-21,9cea5498a33bc0e4,2025-01-21-18-phishstats,https://www.google.com/
2025-01-21,6b9d9037739573ed,2025-01-21-12-openphish,https://www.wikipedia.org/
2025-01-21,8a8bd87ec2f0a7a0,2025-01-21-12-openphish,http://spotfyx.com/
2025-01-21,4101fc45436e2cc3,2025-01-21-12-phishtank,https://www.google.com/
2025-01-21,1f307b98a2cc5d11,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,86d873bb27d0f2c7,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,2f314fe67419a1e4,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,c9a3099ed3936b7a,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,4a7dbb1360a5443d,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,d7175132904f71b9,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,325a661aa7e90469,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,ac8cd7359221527a,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,be1c1e169c02a65c,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,ceb53769e5ded5a8,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,955d70ebb366be4a,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,fe29d066326680e7,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,4a88ad177f39a840,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,d4200996157152b3,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,844fe8f9a51074b0,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,59bba9bff05e4457,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,7b2ae3f75e4208b0,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,509a22d6bdcea075,2025-01-21-18-phishtank,https://www.google.com/
2025-01-21,0468fe5627aa51c0,2025-01-21-12-phishstats,https://www.bankofamerica.com/
2025-01-21,512130111c336ec6,2025-01-21-12-phishstats,https://chatgpt.com/
2025-01-21,6700e6a513ea6a22,2025-01-21-12-phishstats,https://www.bankofamerica.com/
2025-01-22,87760da488a41ee3,2025-01-22-10-openphish,https://instapro2.net.co/
2025-01-22,5d1871a775af4c4a,2025-01-22-10-openphish,https://href.li/?https\://www.bbc.com
2025-01-22,13351effd62969d1,2025-01-22-18-phishtank,https://href.li/?https\://www.bbc.com
2025-01-22,8b209096c4db3f27,2025-01-22-18-phishtank,https://www.bing.com/
2025-01-22,4ac75326a96eaa63,2025-01-22-18-phishtank,https://www.att.com/
2025-01-22,043fff8bd730cc68,2025-01-22-10-phishtank,https://www.mbhbank.hu/
2025-01-22,ae44b4bef76c80f9,2025-01-22-10-phishtank,https://www.seb.ee/
2025-01-22,c74eeb650bf20fbc,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,4e8164b0b9906ebe,2025-01-22-10-phishtank,https://lihi404.com/
2025-01-22,3dc1175eefbf5e34,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,f78ac23c5aa81824,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,bfd88186eb2bf67e,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,582d81620c1f7cae,2025-01-22-10-phishtank,https://www.mbhbank.hu/
2025-01-22,b60f360e9f46a20c,2025-01-22-10-phishtank,https://wordpress.org/
2025-01-22,688e1f550dca6971,2025-01-22-10-phishtank,https://href.li/?https\://strato.de
2025-01-22,78b8c1bbea573e63,2025-01-22-10-phishtank,https://href.li/?https\://strato.de
2025-01-22,9e7f4412b1f17a57,2025-01-22-10-phishtank,https://www.seb.ee/
2025-01-22,ed8f339225064ac7,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,b9e3032a4b687fc1,2025-01-22-10-phishtank,https://www.seb.ee/
2025-01-22,5c03c7a46abe4548,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,22bdb2170a59bb19,2025-01-22-10-phishtank,https://www.exodus.com/
2025-01-22,f8901030eb7d0634,2025-01-22-10-phishtank,https://www.seb.ee/
2025-01-22,3b84aa39f6b2d735,2025-01-22-10-phishtank,https://www.google.com/
2025-01-22,0d85f21ef04d7a39,2025-01-22-10-phishtank,https://href.li/?https\://www.bbc.com
2025-01-23,2963caf07b90d4ed,2025-01-23-14-openphish,https://www.booking.com/
2025-01-24,d7bdee8b863faa5f,2025-01-24-05-phishtank,https://www.google.com/
2025-01-24,1696a89d6e29e9f6,2025-01-24-05-phishtank,https://www.google.com/
2025-01-24,6ac67ce0c70bc663,2025-01-24-05-phishtank,https://www.mbhbank.hu/
2025-01-24,9baaacba27d8ab96,2025-01-24-05-phishtank,https://www.google.com/
2025-01-24,e2f079f3b7910095,2025-01-24-05-phishtank,https://www.google.com/
2025-01-24,1fc1efcdb91594ca,2025-01-24-05-phishtank,https://www.google.com/
2025-01-24,3c799addfb745715,2025-01-24-05-phishtank,https://www.google.com/
2025-01-24,352ff3e776fe76e8,2025-01-24-05-phishtank,https://www.google.com/
2025-01-25,26384955701c770f,2025-01-25-10-phishtank,https://www.dkb.de/
2025-01-25,c8704a6a0fe5d3a7,2025-01-25-10-phishtank,https://www.mediapart.fr/
2025-01-25,6382dad83009e60b,2025-01-25-10-phishtank,https://www.google.com/
2025-01-25,78e676d2045d245b,2025-01-25-16-phishtank,https://www.google.com.br/
2025-01-25,ad01ae27c18f41e9,2025-01-25-10-openphish,https://href.li/?https\://wikipedia.de
2025-01-25,dc6f575e1f2c650c,2025-01-25-10-openphish,https://www.bing.com/?toWww=1&redig=EE0025EFD291444C814B295B142DE67D
2025-01-26,40387d8694ea2d66,2025-01-26-07-openphish,https://href.li/?https\://www.bbc.com
2025-01-26,f1e04327289db6dc,2025-01-26-07-openphish,https://www.gamespot.com/
2025-01-26,6ecab98e96377505,2025-01-26-09-openphish,https://href.li/?https\://wikipedia.de
2025-01-26,cef8a97ab2c5debc,2025-01-26-09-openphish,https://www.mediapart.fr/
2025-01-26,d8ec83978bbbdf1e,2025-01-26-09-openphish,https://href.li/?https\://wikipedia.de
2025-01-26,78c3dc697e2c6299,2025-01-26-09-openphish,https://href.li/?https\://wikipedia.de
2025-01-26,10d673bee82e742d,2025-01-26-09-openphish,https://href.li/?https\://wikipedia.de
2025-01-26,351f6610f76179ab,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-26,6ecab98e96377505,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-26,ad01ae27c18f41e9,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-26,cef8a97ab2c5debc,2025-01-26-07-phishtank,https://www.mediapart.fr/
2025-01-26,85a8b9d216b31e31,2025-01-26-07-phishtank,https://www.google.com/
2025-01-26,d8ec83978bbbdf1e,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-26,78c3dc697e2c6299,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-26,61c6e718361e5890,2025-01-26-07-phishtank,https://www.spreadshirt.com/
2025-01-26,bef3b191d187e5c1,2025-01-26-07-phishtank,https://www.amazon.com/
2025-01-26,10d673bee82e742d,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-26,fa96e09c74c4803f,2025-01-26-07-phishtank,https://href.li/?https\://wikipedia.de
2025-01-27,3c15d945a78eb477,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,d0108e3e5977ef12,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,cea58752a4594b48,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,57df7bc7ae864383,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,2ea656f4c1590f1b,2025-01-27-18-openphish,https://www.booking.com/
2025-01-27,3154be0a9c4d509d,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,dac82c41d7423c10,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,e7cd7b0b0aef0fd9,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,1a82f96d9ea787cb,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,b89fa8e1b7e10d93,2025-01-27-18-openphish,https://www.booking.com/
2025-01-27,766126a0baed9a1f,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,4fe4f1a2b348b13e,2025-01-27-18-openphish,https://pazaswq.com/
2025-01-27,4640fe8ed4791d56,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,dbe3cde6cb9d6543,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,48b6da68a9887035,2025-01-27-18-openphish,https://www.facebook.com/
2025-01-27,0baa944f46eef9c0,2025-01-27-21-openphish,https://href.li/?https\://wikipedia.de
2025-01-27,df0edb26f1ffa605,2025-01-27-21-openphish,https://duckduckgo.com/?q=Onedrive%20Business&t=h_&ia=web
2025-01-27,dbcec2d3ad95a0b9,2025-01-27-21-openphish,https://metamask.io/
2025-01-27,84dddd37a062ef5c,2025-01-27-18-phishtank,https://www.google.com/
2025-01-27,ec4dc1b467f84aa6,2025-01-27-18-phishtank,https://href.li/?https\://wikipedia.de
2025-01-27,aedf978abd03214c,2025-01-27-18-phishtank,https://www.google.com/
2025-01-27,8be6e35701004e71,2025-01-27-21-phishtank,https://www.vodafone.co.uk/
2025-01-28,22b32af262266d13,2025-01-28-22-openphish,https://www.google.com/
2025-01-28,13836e917dd788c9,2025-01-28-22-openphish,https://www.google.com/
2025-01-28,e737f8c9b19d70b3,2025-01-28-11-phishtank,https://www.flipkart.com/
2025-01-28,c638e8768fd57596,2025-01-28-11-phishtank,https://lihi404.com/
2025-01-28,f083972a64d485c4,2025-01-28-11-phishtank,https://www.mediapart.fr/
2025-01-28,22b32af262266d13,2025-01-28-22-phishtank,https://www.google.com/
2025-01-28,13836e917dd788c9,2025-01-28-22-phishtank,https://www.google.com/
2025-01-28,cc306adc8084846f,2025-01-28-22-phishtank,https://www.google.com/
2025-01-28,d32ed9229cc46a3d,2025-01-28-22-phishtank,https://href.li/?https\://wikipedia.de
2025-01-28,c03bcc6659ea3479,2025-01-28-11-openphish,https://www.mediapart.fr/
2025-01-28,af65ab27e48acb5a,2025-01-28-11-openphish,https://www.mediapart.fr/
2025-01-29,11aa75ebbb8c9767,2025-01-29-23-openphish,https://www.mediapart.fr/
2025-01-29,ebd9e9a9e9babfbc,2025-01-29-23-openphish,https://www.mediapart.fr/
2025-01-29,7d9ae07381206091,2025-01-29-23-phishtank,https://www.google.com/
2025-01-29,fa9b9ab09d83a2a6,2025-01-29-13-phishtank,https://legder.cc/
2025-01-29,a372c393d4d2347b,2025-01-29-13-phishtank,https://www.bing.com/
2025-01-29,6bed4855c114c8e3,2025-01-29-13-openphish,https://href.li/?https\://wikipedia.de
2025-01-29,ccf434b2a7bc4217,2025-01-29-13-openphish,https://href.li/?https\://wikipedia.de
2025-01-30,bfcf2fbe4fdd2703,2025-01-30-15-openphish,https://gbwhattsapp.com.pk/
2025-01-31,d8b8cf82e32824ba,2025-01-31-05-phishtank,https://www.google.com/
2025-01-31,e709c27720ee85c2,2025-01-31-04-phishtank,https://www.google.com/
2025-01-31,c386a067052a5b05,2025-01-31-04-phishtank,https://www.mediapart.fr/
2025-01-31,17bbb9ddc6c71fbb,2025-01-31-04-phishtank,https://www.google.com/
2025-01-31,80d00d92a243091f,2025-01-31-04-phishtank,https://href.li/?https\://wikipedia.de
2025-01-31,4700d2e3ca6ffbac,2025-01-31-04-phishtank,https://www.mediapart.fr/
2025-01-31,2ea0be462e6b9047,2025-01-31-04-phishtank,https://href.li/?https\://irs.gov
2025-01-31,950b2fbcdd33b63d,2025-01-31-04-phishtank,https://www.google.com/
2025-01-31,30cdbe7406551faf,2025-01-31-04-phishtank,https://href.li/?https\://wikipedia.de
2025-01-31,19e0461b9a581627,2025-01-31-04-openphish,https://href.li/?https\://wikipedia.de
2025-01-31,bb311cd276b10d24,2025-01-31-04-openphish,https://www.mediapart.fr/
2025-02-01,ac4403114960618b,2025-02-01-05-phishtank,https://www.mediapart.fr/
2025-02-01,f1a94ecdb846448f,2025-02-01-05-phishtank,https://www.google.com/
2025-02-01,fa1985805ebb2130,2025-02-01-05-phishtank,https://www.google.com/
2025-02-01,03e778cc25ad0d92,2025-02-01-05-phishtank,https://www.google.com/
2025-02-01,d3faf8b0e438955c,2025-02-01-05-phishtank,https://href.li/?https\://wikipedia.de
2025-02-01,c155ae4d84371ed5,2025-02-01-05-phishtank,https://about.me/?vero_conv=CfCL6gzedeLnnCbKVxRskL3WfdIBR_2a3SAAln_Dupcfw558Sx4Z-zoOWvrTQKpFTEvNSHZQi8k20oP4JpiveIV6-XeHM20yHOt5D6yjAC0=
2025-02-01,3a5bfe6482cd2b3b,2025-02-01-05-phishtank,https://www.google.com/
2025-02-01,599a28fc1df7f531,2025-02-01-05-phishtank,https://www.google.com/
2025-02-01,bb311cd276b10d24,2025-02-01-05-phishtank,https://www.mediapart.fr/
2025-02-01,f7192fd309481ec2,2025-02-01-05-phishtank,https://www.mediapart.fr/
2025-02-02,e1011938baea4ead,2025-02-02-13-openphish,https://instaproapk.su/
2025-02-02,88a1af200c0679be,2025-02-02-13-openphish,https://instaproapk.su/
2025-02-03,94cd811564bd9499,2025-02-03-21-phishtank,https://www.bol.com/
2025-02-03,8780846fc058fb9a,2025-02-03-21-phishtank,https://www.google.com.br/
2025-02-03,6adc268d95e0ef2f,2025-02-03-21-openphish,https://www.mediapart.fr/
2025-02-03,5c9b8b52d3a413e5,2025-02-03-21-openphish,https://www.mediapart.fr/
2025-02-04,cccd153a6fcf24e3,2025-02-04-22-phishtank,https://www.google.com/
2025-02-04,8ac3649b57dca32c,2025-02-04-12-openphish,https://href.li/?https\://wikipedia.de
2025-02-04,5cf859b7afe1251b,2025-02-04-12-openphish,https://href.li/?https\://wikipedia.de
